stop_id,stop_name,stop_lat,stop_lon,zone
6972,PALM ROAD,1.550425,110.337653,
6973,OPEN AIR MARKET,1.558621,110.341297,
6992,WISMA SABERKAS,1.539781,110.341636,
6993,JKR BATU LINTANG,1.535681,110.341872,
6994,KWB,1.535222,110.348667,
6997,ARENA SUKAN,1.529031,110.361858,
6998,CONDO FLORIDALE,1.528825,110.363936,
6999,OPPOSITE VIVACITY,1.527522,110.370233,
7000,TABUAN JAYA,1.525547,110.376797,
7001,EMART TABUAN JAYA,1.515617,110.386142,
7002,PJS,1.480261,110.420175,
7003,UNI VISTA,1.467314,110.418422,
7004,UNIMAS,1.464722,110.42475,
7005,HOSPITAL UNIMAS,1.461694,110.419011,
7006,BATU 16 KUCHING SERIAN,1.374719,110.385183,
7007,KAMPUNG DURAS,1.373228,110.390369,
7008,INSTITUT MEMANDU SIBURAN,1.369378,110.398506,
7009,PASAR SIBURAN,1.365183,110.402869,
7010,CHUNG HUA SIBURAN,1.361639,110.405361,
7011,KOMPLEKS SUKAN PADAWAN,1.354161,110.408792,
7012,OPP UNACO SIBURAN,1.345819,110.408631,
7013,BERATOK,1.314325,110.407311,
7014,SJK TAPAH,1.296161,110.411553,
7015,TAMAN HARMONI,1.280747,110.428658,
7016,KAMPUNG RITUH LABUAN,1.279744,110.436853,
7017,KAMPUNG RITUH PELAMAN,1.279967,110.443911,
7018,JALAN KUCHING SERIAN 1,1.277733,110.451944,
7019,SK GEMAN,1.271933,110.458167,
7020,SJK CHUNG HUA BATU 29,1.256278,110.475611,
7021,KAMPUNG TIAN MAWANG,1.249778,110.484278,
7022,SUNGAI MAMAT,1.239083,110.498194,
7023,JALAN KUCHING SERIAN 2,1.233647,110.502108,
7024,SJK CHUNG HUA BATU 32,1.2229,110.511808,
7025,TARAT,1.209194,110.5295,
7026,TARAT JAYA,1.200417,110.542694,
7027,JALAN KUCHING SERIAN 3,1.191722,110.556861,
7028,JALAN KUCHING SERIAN 4,1.187944,110.56225,
7029,KAMPUNG STABUN,1.183417,110.564528,
7030,OPPOSITE HOSPITAL SERIAN,1.1765,110.565,
7031,IPD SERIAN,1.172306,110.5665,
7032,STESEN BAS SERIAN,1.164571,110.567035,
7041,SEB SERIAN,1.171228,110.566308,
7042,ROXY HOTEL SERIAN,1.172719,110.5664,
7043,HOSPITAL SERIAN,1.176736,110.564556,
7044,FLYOVER SERIAN,1.179944,110.564278,
7045,OPPOSITE JALAN KUCHING SERIAN 1,1.188444,110.561722,
7046,OPPOSITE JALAN KUCHING SERIAN 2,1.191389,110.557,
7047,OPPOSITE JALAN KUCHING SERIAN 3,1.197417,110.546722,
7048,SJK CHUNG HUA BATU 35,1.201972,110.539972,
7049,TARAT JAYA FOOD JUNCTION,1.206083,110.53375,
7050,OPPOSITE TARAT,1.208944,110.529444,
7051,OPPOSITE SJK CHUNG HUA BATU 32,1.223167,110.511222,
7052,OPPOSITE KAMPUNG TIAN MAWANG,1.249325,110.484439,
7053,OPPOSITE SJK CHUNG HUA BATU 29,1.256556,110.474778,
7054,KAMPUNG LINTANG BARU,1.267944,110.462889,
7055,GEMANG,1.2715,110.458306,
7056,OPPOSITE JALAN KUCHING SERIAN 4,1.274917,110.454706,
7057,OPPOSITE KAMPUNG RITUH MAWANG,1.276733,110.452044,
7058,OPOSITE KAMPUNG RITUH LABUAN,1.279442,110.436767,
7059,OPPOSITE TAMAN HARMONI,1.280072,110.428811,
7060,OPPOSITE SJK TAPAH,1.294675,110.412492,
7061,OPPOSITE BERATOK,1.312567,110.407064,
7062,UNACO SIBURAN,1.3454,110.408375,
7063,IPD PADAWAN,1.353803,110.408631,
7064,SIBURAN,1.360919,110.405578,
7065,SMK SIBURAN,1.369183,110.398403,
7066,TAMAN DURAS,1.372306,110.392406,
7067,OPPOSITE BATU 16 KUCHING SERIAN,1.374833,110.384417,
7068,OPPOSITE UNIMAS,1.464306,110.418444,
7069,SMK TABUAN JAYA,1.514667,110.386056,
7070,SARAWAK SKILLS,1.518019,110.383664,
7071,TABUAN JAYA 1,1.524528,110.377972,
7072,TABUAN JAYA 2,1.525778,110.375972,
7073,VIVACITY,1.526814,110.3723,
7074,JALAN WAN ALWI 1,1.528294,110.365264,
7075,JALAN WAN ALWI 2,1.52875,110.363172,
7076,BATU LINTANG 1,1.540583,110.354444,
7077,BATU LINTANG 2,1.538919,110.351422,
7079,BOMBA BATU LINTANG,1.5342,110.346019,
7080,OPPOSITE JKR BATU LINTANG,1.535394,110.342064,
7081,KOZY SQUARE,1.5395,110.341472,
7082,ST3,1.535861,110.356472,
7090,OPP SGH,1.5428706,110.3412945,
7091,INDIAN ASSOCIATION,1.534614,110.341153,
7092,CARMELITE MONASTERY,1.53986,110.341538,
7093,BAU 26,1.4943,110.3313097,
7094,JLN BAKO 6 BULATAN,1.5984194,110.4415347,
7095,JLN BAKO 7 SEJINGKAT,1.5931195,110.4371204,
7096,JLN BAKO 9 DEMAK INDAH,1.587877,110.428158,
7097,JLN BAKO 10,1.586666,110.425891,
8280,TAMAN SRI EMAS,1.4388564,110.3280234,
8281,ILKKM,1.461382,110.3301687,
8282,LRG LIU SHAN BANG,1.4680972,110.3301021,
8283,JLN DATUK AMAR KALONG NINGKAN,1.4943,110.331308,
8284,SMK SG TAPANG,1.4609,110.330297,
