shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence
R1705009,2.8522683,101.8049000,24
R1705009,2.8537800,101.7993267,25
R1705009,2.8552735,101.7994237,26
R1705009,2.8638995,101.7982972,27
R1705010,2.8638995,101.7982972,1
R1705010,2.8552735,101.7994237,2
R1705010,2.8537800,101.7993267,3
R1705010,2.8522683,101.8049000,4
R1705010,2.8523857,101.8073201,5
R1705010,2.8457152,101.8140310,6
R1705010,2.8430250,101.8140933,7
R1705010,2.8358817,101.8190450,8
R1705010,2.8199707,101.8172336,9
R1705010,2.8217924,101.8155491,10
R1705010,2.8234533,101.8143582,11
R1705010,2.8234100,101.8122967,12
R1705010,2.8204636,101.8115419,13
R1705010,2.8174632,101.8150562,14
R1705010,2.8152504,101.8131781,15
R1705010,2.8142431,101.8107963,16
R1705010,2.8184223,101.8063438,17
R1705010,2.8201797,101.8052709,18
R1705010,2.8213155,101.7911088,19
R1705010,2.8182937,101.7926484,20
R1705010,2.8157915,101.7918116,21
R1705010,2.8131500,101.7915058,22
R1705010,2.8121963,101.7947245,23
R1705010,2.8119606,101.7997026,24
R1705010,2.8098978,101.8047023,25
R1705010,2.8049416,101.8006468,26
R1705010,2.8022037,101.7984688,27
R1705012,2.7215362,101.9372141,1
R1705012,2.7228809,101.9376292,2
R1705012,2.7263212,101.9368789,3
R1705012,2.7276272,101.9380081,4
R1705012,2.7294214,101.9376225,5
R1705012,2.7326440,101.9363397,6
R1705012,2.7372897,101.9384265,7
R1705012,2.7401778,101.9390702,8
R1705012,2.7428087,101.9392955,9
R1705012,2.7480491,101.9413877,10
R1705012,2.7503907,101.9412321,11
R1705012,2.7529090,101.9411677,12
R1705012,2.7560222,101.9405776,13
R1705012,2.7600997,101.9367045,14
R1705012,2.7629128,101.9330996,15
R1705012,2.7628271,101.9298488,16
R1705012,2.7617876,101.9286096,17
R1705012,2.7645631,101.9272792,18
R1705012,2.7618304,101.9286203,19
R1705012,2.7628181,101.9298643,20
R1705012,2.7629128,101.9330996,21
R1705012,2.7599551,101.9368386,22
R1705012,2.7560222,101.9406045,23
R1705012,2.7529090,101.9411677,24
R1705012,2.7504014,101.9411945,25
R1705012,2.7481991,101.9413877,26
R1705012,2.7428462,101.9392687,27
R1705012,2.7401778,101.9390702,28
R1705012,2.7372897,101.9384265,29
R1705012,2.7272937,101.9400305,30
R1705012,2.7218148,101.9371283,31
R1705013,2.7215362,101.9372141,1
R1705013,2.7228809,101.9376292,2
R1705013,2.7221554,101.9413501,3
R1705013,2.7198858,101.9430077,4
R1705013,2.7168958,101.9457060,5
R1705013,2.7143131,101.9512528,6
R1705013,2.7150258,101.9523633,7
R1705013,2.7188302,101.9549060,8
R1705013,2.7223882,101.9564939,9
R1705013,2.7247191,101.9546861,10
R1705013,2.7293862,101.9551635,11
R1705013,2.7341979,101.9594604,12
R1705013,2.7390686,101.9593048,13
R1705013,2.7400492,101.9598949,14
R1705013,2.7423747,101.9604367,15
R1705013,2.7449199,101.9543320,16
