stop_id,stop_name,stop_lat,stop_lon,zone
4146,KUALA TERENGGANU SPECIALIST HOSPITAL,5.318922,103.153372,
4147,KLINIK KESIHATAN HILIRAN,5.3145971,103.1365916,
4148,JABATAN PEN NEGERI TERENGGANU,5.3158228,103.1353045,
4149,SABASUN 1,5.3159938,103.1344531,
4150,KWSP KUALA TERENGGANU,5.3129037,103.1298565,
4151,GIANT KUALA TERENNGANU,5.3113473,103.12874,
4152,WISMA PELADANG KUALA TERENGGANU,5.309587,103.129684,
4153,MYDIN KUALA TERENGGANU,5.3121054,103.1311467,
4154,STADIUM SULTAN ISMAIL NASSIRUDIN SHAH,5.3288232,103.1398256,
4155,SIMPANG PANTAI BATU BUROK,5.3198096,103.1532315,
4156,HOTEL PERMAI,5.3154778,103.1546125,
4157,KUALA TERENGGANU SPEC HOSPITAL BARU,5.3130652,103.1553915,
4158,SMA SULTAN ZAINAL ABIDIN,5.3109847,103.1564992,
4159,SMK SULTAN SULAIMAN,5.2992948,103.1643887,
4160,PUSAT PERABOT TM JATI GROUP,5.2964886,103.1659967,
4161,KAMPUNG KUALA IBAI,5.2919702,103.1679635,
4162,MASJID TERAPUNG KUALA IBAI,5.2845933,103.1689349,
4163,SIMPANG TIGA CHENDERING,5.2764656,103.1708422,
4164,NOOR ARFA BATIK,5.275945,103.167944,
4165,KRAFTANGAN MALAYSIA,5.2723979,103.1656453,
4166,KILANG APTIV,5.2703545,103.1642987,
4167,WISMA TI / KOLEJ KOMUNITI,5.2683654,103.1637804,
4168,UITM KUALA TERENGGANU,5.2622012,103.1647277,
4169,PEJABAT PENGURUSAN KOLEJ KERAWANG,5.2613008,103.1659401,
4170,SEK PEND KHAS CHENDERING,5.2631653,103.1683837,
4171,FLAT DESA KELUARGA KUALA TERENGGANU,5.2647192,103.1681586,
4172,SIMPANG EMPAT CHENDERING,5.2681048,103.1760341,
4173,BALAI POLIS CHENDERING,5.2660904,103.1781431,
4174,WISMA GEOSOIL,5.2512916,103.1836957,
4175,MASJID RUSILA,5.2428685,103.1879078,
4176,SIMPANG TIGA RUSILA,5.2235404,103.1960048,
4177,KAMPUNG RHU RENDANG,5.2190262,103.1990786,
4178,SHELL RHU RENDANG,5.2167003,103.200831,
4179,IPD MARANG,5.2150949,103.2017885,
4180,SMA KHAIRIAH JALAN SULTAN OMAR,5.3163088,103.1447179,
4181,SMA KHAIRIAH JALAN SULTAN MOHAMAD,5.3147041,103.1441175,
4182,Jabatan Kimia,5.3202179,103.1400858,
4183,Yayasan Pembangunan Keluarga,5.3204606,103.1424886,
4184,SK Gong Kapas,5.3141539,103.1426689,
4185,Kompleks Belia Dan Sukan,5.3124178,103.139772,
4186,SK Pusat Bukit Besar,5.3103123,103.1394391,
4187,Pasar Bukit Besar,5.3062511,103.1389737,
4188,SK Tengku Bariah,5.3041417,103.1387055,
4189,SMK Tengku Bariah,5.2988115,103.1378781,
4190,Flat Gelong Bilal,5.2939107,103.1377297,
4191,Pertubuhan Peladang Kuala Terengganu,5.2847487,103.141939,
4192,PASAR KAMPUNG LAUT 1,5.2729826,103.1426955,
4193,Kampung Belukar Jambu / Klinik Desa Kg Laut,5.266725,103.143696,
4194,SK Kampung Bukit Chendering,5.259796,103.144623,
4195,MASJID KAMPUNG SURAU PANJANG,5.2536103,103.1344674,
